trail_id,user_id,split,sequence_length,category_sequence,raw_category_sequence,venue_id_sequence,target_next_category,history_categories
2013_374573,14649,train,3,kuliner > kuliner > kuliner,Pizza Place > Juice Bar > Indonesian Restaurant,11086 > 10497 > 890,kuliner,kuliner > kuliner
2013_374575,14649,train,5,kuliner > kuliner > kuliner > kuliner > kuliner,Burger Joint > Japanese Restaurant > Food Truck > Juice Bar > Food Truck,1110 > 257 > 16373 > 10497 > 656,kuliner,kuliner > kuliner > kuliner > kuliner
2013_374580,14649,train,4,belanja > kuliner > belanja > kuliner,Shopping Mall > Café > Shopping Mall > Donut Shop,3202 > 17963 > 1 > 76,kuliner,belanja > kuliner > belanja
2013_374581,14649,train,2,penginapan > kuliner,Hotel > Steakhouse,11813 > 10773,kuliner,penginapan
2013_374582,14649,train,2,belanja > hiburan,Shopping Mall > Multiplex,13 > 18,hiburan,belanja
2013_374583,14649,train,2,belanja > kuliner,Clothing Store > Juice Bar,4777 > 10497,kuliner,belanja
2013_374584,14649,validation,2,belanja > kuliner,Shopping Mall > Japanese Restaurant,1 > 319,kuliner,belanja
2013_374585,14649,train,2,belanja > belanja,Shopping Mall > Flea Market,18546 > 22485,belanja,belanja
2013_374590,14649,train,2,kuliner > kuliner,Coffee Shop > Food Truck,15667 > 13145,kuliner,kuliner
2013_374593,14649,train,3,hiburan > kuliner > kuliner,Karaoke Bar > Dessert Shop > Food Truck,270 > 16597 > 656,kuliner,hiburan > kuliner
2013_374595,14649,train,2,kuliner > kuliner,Japanese Restaurant > Café,2854 > 10965,kuliner,kuliner
2013_3749574,186944,train,4,alam_santai > penginapan > hiburan > penginapan,Theme Park > Hotel > Multiplex > Hotel,5875 > 14736 > 2120 > 15852,penginapan,alam_santai > penginapan > hiburan
2013_3749585,186944,validation,2,kuliner > belanja,Steakhouse > Clothing Store,294 > 939,belanja,kuliner
2013_3749589,186944,train,2,kuliner > belanja,Café > Shopping Mall,9457 > 3202,belanja,kuliner
2013_3749596,186944,train,2,belanja > kuliner,Shopping Mall > Food Truck,3202 > 1847,kuliner,belanja
2013_3749602,186944,train,2,kuliner > belanja,Food Truck > Shopping Mall,28081 > 1,belanja,kuliner
2013_3750805,186970,test,2,belanja > belanja,Shopping Mall > Shopping Mall,23 > 18546,belanja,belanja
2013_3758162,187114,train,3,kuliner > kuliner > kuliner,Café > Café > Food Truck,38 > 38 > 8150,kuliner,kuliner > kuliner
2013_3758164,187114,train,2,kuliner > kuliner,Asian Restaurant > Café,16843 > 38,kuliner,kuliner
2013_3758165,187114,train,2,kuliner > kuliner,Eastern European Restaurant > Café,850 > 38,kuliner,kuliner
2013_3758166,187114,train,2,kuliner > kuliner,Indonesian Restaurant > Café,6970 > 38,kuliner,kuliner
2013_3758168,187114,validation,2,kuliner > kuliner,Food Truck > Food Truck,6647 > 8150,kuliner,kuliner
2013_3758170,187114,validation,2,belanja > kuliner,Boutique > Food Court,7769 > 11156,kuliner,belanja
2013_3758171,187114,train,2,kuliner > kuliner,Café > Food Truck,38 > 3448,kuliner,kuliner
2013_3758172,187114,train,3,kuliner > kuliner > kuliner,Café > Food Court > Food Truck,38 > 11156 > 8150,kuliner,kuliner > kuliner
2013_3758173,187114,train,4,kuliner > kuliner > hiburan > kuliner,Café > Food Truck > Multiplex > Café,38 > 6647 > 3097 > 38,kuliner,kuliner > kuliner > hiburan
2013_3758174,187114,train,3,kuliner > kuliner > kuliner,Food Court > Café > Food Truck,11156 > 18674 > 3448,kuliner,kuliner > kuliner
2013_3758176,187114,validation,3,kuliner > kuliner > kuliner,Café > Café > Café,38 > 18674 > 38,kuliner,kuliner > kuliner
2013_3758178,187114,train,2,kuliner > kuliner,Eastern European Restaurant > Café,850 > 38,kuliner,kuliner
2013_3758180,187114,train,2,kuliner > kuliner,Café > Food Court,38 > 2167,kuliner,kuliner
2013_3758181,187114,validation,3,kuliner > kuliner > alam_santai,Food Truck > Chinese Restaurant > Park,6647 > 8794 > 9544,alam_santai,kuliner > kuliner
2013_3758183,187114,train,2,kuliner > kuliner,Eastern European Restaurant > Café,850 > 38,kuliner,kuliner
2013_3758184,187114,train,2,kuliner > kuliner,Café > Café,10965 > 38,kuliner,kuliner
2013_3758186,187114,train,2,kuliner > kuliner,Café > Café,10965 > 38,kuliner,kuliner
2013_3758187,187114,train,2,kuliner > kuliner,Café > Café,38 > 38,kuliner,kuliner
2013_3758189,187114,test,9,kuliner > kuliner > kuliner > kuliner > kuliner > kuliner > kuliner > kuliner > belanja,Café > Café > Food Court > Food Truck > Café > Café > Café > Café > Shopping Mall,38 > 38 > 2167 > 2913 > 38 > 18674 > 13297 > 38 > 1,belanja,kuliner > kuliner > kuliner > kuliner > kuliner > kuliner > kuliner > kuliner
2013_3758190,187114,train,3,kuliner > kuliner > kuliner,Café > Food Truck > Café,38 > 6647 > 38,kuliner,kuliner > kuliner
2013_3758191,187114,train,3,kuliner > kuliner > kuliner,Eastern European Restaurant > Café > Food Court,850 > 38 > 2167,kuliner,kuliner > kuliner
2013_3758192,187114,test,2,kuliner > kuliner,Café > Café,38 > 38,kuliner,kuliner
2013_3758194,187114,train,2,kuliner > kuliner,Eastern European Restaurant > Café,850 > 38,kuliner,kuliner
2013_3758197,187114,train,2,kuliner > kuliner,Café > Eastern European Restaurant,38 > 850,kuliner,kuliner
2013_3758198,187114,test,2,kuliner > kuliner,Café > Eastern European Restaurant,38 > 850,kuliner,kuliner
2013_3758199,187114,test,2,kuliner > kuliner,Café > Café,38 > 38,kuliner,kuliner
2013_3758201,187114,train,2,kuliner > kuliner,Eastern European Restaurant > Café,850 > 38,kuliner,kuliner
2013_3758202,187114,train,2,kuliner > kuliner,Café > Eastern European Restaurant,38 > 850,kuliner,kuliner
2013_3758203,187114,train,2,kuliner > kuliner,Café > Eastern European Restaurant,38 > 850,kuliner,kuliner
2013_3758205,187114,test,3,kuliner > kuliner > kuliner,BBQ Joint > Café > Café,23481 > 18674 > 38,kuliner,kuliner > kuliner
2013_3758208,187114,train,4,kuliner > belanja > kuliner > kuliner,Food Court > Department Store > Café > Café,2167 > 3332 > 20326 > 38,kuliner,kuliner > belanja > kuliner
2013_3758212,187114,test,2,kuliner > kuliner,Café > Food Truck,20326 > 8150,kuliner,kuliner
2013_3758214,187114,train,2,kuliner > kuliner,Food Truck > Food Truck,6267 > 7226,kuliner,kuliner
2013_3760343,187165,train,2,penginapan > kuliner,Hotel > Japanese Restaurant,732 > 7225,kuliner,penginapan
2013_3760345,187165,validation,2,religi > kuliner,Mosque > Steakhouse,711 > 3008,kuliner,religi
2013_3760346,187165,train,2,kuliner > kuliner,Japanese Restaurant > Fast Food Restaurant,7225 > 7918,kuliner,kuliner
2013_3760347,187165,validation,3,belanja > religi > kuliner,Shopping Mall > Mosque > Indonesian Restaurant,23 > 1277 > 510,kuliner,belanja > religi
2013_3760357,187165,train,2,hiburan > kuliner,Arcade > Fried Chicken Joint,5897 > 1719,kuliner,hiburan
2013_3760359,187165,train,2,hiburan > religi,Arcade > Spiritual Center,5897 > 1884,religi,hiburan
2013_3760369,187165,test,2,kuliner > religi,Fried Chicken Joint > Mosque,4909 > 1277,religi,kuliner
2013_3760370,187165,train,2,religi > kuliner,Mosque > Indonesian Restaurant,21208 > 2341,kuliner,religi
2013_3760372,187165,train,3,religi > kuliner > kuliner,Temple > Indonesian Restaurant > Bakery,3735 > 2341 > 3251,kuliner,religi > kuliner
2013_3760391,187165,train,2,kuliner > kuliner,Food Truck > Seafood Restaurant,5918 > 1508,kuliner,kuliner
2013_3760394,187165,validation,2,kuliner > belanja,Food Truck > Shopping Mall,8423 > 7002,belanja,kuliner
2013_3760396,187165,train,2,belanja > kuliner,Shopping Mall > Ramen Restaurant,23 > 17859,kuliner,belanja
2013_3760698,187173,test,3,kuliner > kuliner > penginapan,Bakery > Café > Hotel,112 > 19906 > 731,penginapan,kuliner > kuliner
2013_3760699,187173,train,2,belanja > kuliner,Shopping Mall > Indonesian Restaurant,1 > 290,kuliner,belanja
2013_3764138,187257,train,5,belanja > kuliner > kuliner > belanja > kuliner,Shopping Mall > Donut Shop > Fast Food Restaurant > Shopping Mall > Coffee Shop,4910 > 1853 > 801 > 23 > 758,kuliner,belanja > kuliner > kuliner > belanja
2013_3764139,187257,test,4,kuliner > kuliner > belanja > kuliner,Sushi Restaurant > Sushi Restaurant > Shopping Mall > Burger Joint,129 > 11867 > 13 > 12581,kuliner,kuliner > kuliner > belanja
2013_3764145,187257,train,2,belanja > hiburan,Shopping Mall > Multiplex,1 > 297,hiburan,belanja
2013_3764146,187257,train,2,belanja > kuliner,Shopping Mall > Food Court,11574 > 18086,kuliner,belanja
2013_3768449,187363,train,2,belanja > kuliner,Shopping Mall > American Restaurant,3 > 3467,kuliner,belanja
2013_3768451,187363,test,2,belanja > belanja,Shopping Mall > Bookstore,6 > 473,belanja,belanja
2013_3768452,187363,train,2,kuliner > kuliner,Burger Joint > Indonesian Restaurant,12581 > 10968,kuliner,kuliner
2013_3768453,187363,test,5,kuliner > kuliner > kuliner > hiburan > kuliner,Breakfast Spot > Coffee Shop > Gaming Cafe > Multiplex > Bakery,101 > 719 > 7572 > 3097 > 6014,kuliner,kuliner > kuliner > kuliner > hiburan
2013_3768454,187363,train,2,belanja > kuliner,Shopping Mall > Burger Joint,1 > 471,kuliner,belanja
2013_3768455,187363,test,2,kuliner > kuliner,Fried Chicken Joint > Bakery,608 > 905,kuliner,kuliner
2013_3768457,187363,train,2,kuliner > kuliner,American Restaurant > Café,654 > 5141,kuliner,kuliner
2013_3768461,187363,train,2,belanja > kuliner,Shopping Mall > Bakery,6 > 351,kuliner,belanja
2013_3768464,187363,train,2,belanja > kuliner,Shopping Mall > Japanese Restaurant,13 > 208,kuliner,belanja
2013_3768470,187363,test,3,kuliner > penginapan > kuliner,Café > Hotel > Indonesian Restaurant,98 > 12430 > 2000,kuliner,kuliner > penginapan
2013_3768474,187363,train,2,belanja > kuliner,Shopping Mall > Fast Food Restaurant,3202 > 20186,kuliner,belanja
2013_3768478,187363,test,2,kuliner > kuliner,Japanese Restaurant > Chinese Restaurant,257 > 4035,kuliner,kuliner
2013_3768483,187363,train,2,belanja > kuliner,Bookstore > Café,83 > 20326,kuliner,belanja
2013_3768485,187363,train,2,kuliner > kuliner,Food Court > Café,9062 > 24749,kuliner,kuliner
2013_3768486,187363,train,3,belanja > kuliner > kuliner,Shopping Mall > Fast Food Restaurant > Italian Restaurant,6 > 20206 > 11228,kuliner,belanja > kuliner
2013_3768489,187363,test,2,kuliner > kuliner,Asian Restaurant > Bakery,25119 > 466,kuliner,kuliner
2013_3768490,187363,train,2,kuliner > kuliner,Restaurant > Indonesian Restaurant,9666 > 734,kuliner,kuliner
2013_3768495,187363,validation,2,kuliner > kuliner,Café > Café,15233 > 24749,kuliner,kuliner
2013_3768496,187363,train,3,hiburan > belanja > kuliner,Multiplex > Shopping Mall > Fast Food Restaurant,3097 > 6 > 20206,kuliner,hiburan > belanja
2013_376914,14750,train,3,kuliner > kuliner > kuliner,Café > Café > Thai Restaurant,5141 > 5141 > 4053,kuliner,kuliner > kuliner
2013_376916,14750,train,2,kuliner > belanja,Seafood Restaurant > Shopping Mall,4299 > 4910,belanja,kuliner
2013_376923,14750,train,6,belanja > belanja > belanja > belanja > hiburan > belanja,Clothing Store > Clothing Store > Clothing Store > Boutique > Arcade > Department Store,4073 > 6138 > 8194 > 2737 > 4662 > 292,belanja,belanja > belanja > belanja > belanja > hiburan
2013_3772834,187456,train,2,belanja > kuliner,Shopping Mall > Vegetarian / Vegan Restaurant,13 > 19714,kuliner,belanja
2013_3772835,187456,train,3,belanja > kuliner > kuliner,Shopping Mall > Food Court > Burger Joint,6 > 11097 > 19288,kuliner,belanja > kuliner
2013_377383,14765,test,3,religi > belanja > kuliner,Mosque > Department Store > Bakery,448 > 8772 > 112,kuliner,religi > belanja
2013_377393,14765,train,2,budaya_edukasi > kuliner,Art Gallery > Café,21662 > 38,kuliner,budaya_edukasi
2013_377394,14765,train,2,kuliner > kuliner,Donut Shop > Asian Restaurant,30 > 23983,kuliner,kuliner
2013_377403,14765,train,2,hiburan > kuliner,Multiplex > Café,297 > 14290,kuliner,hiburan
2013_377404,14765,train,2,kuliner > kuliner,Café > Restaurant,5327 > 542,kuliner,kuliner
2013_3775299,187518,train,2,kuliner > kuliner,Steakhouse > Food Truck,10773 > 4456,kuliner,kuliner
2013_3775300,187518,train,2,kuliner > belanja,Ramen Restaurant > Shopping Mall,954 > 3202,belanja,kuliner
2013_3775303,187518,train,2,kuliner > kuliner,Café > Seafood Restaurant,1450 > 10952,kuliner,kuliner
2013_3775305,187518,train,2,kuliner > belanja,Indonesian Restaurant > Shopping Mall,514 > 18546,belanja,kuliner
2013_3776340,187545,train,2,belanja > kuliner,Shopping Mall > Pizza Place,13 > 11289,kuliner,belanja
2013_3776341,187545,train,2,belanja > kuliner,Shopping Mall > Food Court,1 > 8705,kuliner,belanja
2013_3776343,187545,train,2,belanja > kuliner,Shopping Mall > Food Court,1646 > 8709,kuliner,belanja
2013_3776344,187545,test,3,belanja > kuliner > kuliner,Shopping Mall > Burger Joint > Donut Shop,13 > 13431 > 163,kuliner,belanja > kuliner
2013_3776347,187545,train,2,belanja > kuliner,Shopping Mall > Café,1 > 1551,kuliner,belanja
2013_3776348,187545,test,2,belanja > hiburan,Shopping Mall > Multiplex,1 > 297,hiburan,belanja
2013_3776350,187545,train,2,belanja > kuliner,Shopping Mall > Food Court,1 > 8705,kuliner,belanja
2013_3776352,187545,train,2,belanja > kuliner,Shopping Mall > Food Court,1 > 8705,kuliner,belanja
2013_3776353,187545,train,3,belanja > kuliner > hiburan,Shopping Mall > Pizza Place > Arcade,13 > 15537 > 599,hiburan,belanja > kuliner
2013_3776355,187545,train,2,belanja > belanja,Bookstore > Shopping Mall,83 > 3202,belanja,belanja
2013_3776357,187545,train,2,belanja > kuliner,Shopping Mall > Asian Restaurant,13 > 921,kuliner,belanja
2013_3776359,187545,train,2,belanja > kuliner,Shopping Mall > Indonesian Restaurant,1 > 290,kuliner,belanja
2013_3776360,187545,train,2,kuliner > kuliner,Fried Chicken Joint > Café,15664 > 78,kuliner,kuliner
2013_3776361,187545,test,2,belanja > kuliner,Department Store > Pizza Place,14886 > 554,kuliner,belanja
2013_3776363,187545,train,2,belanja > kuliner,Shopping Mall > Asian Restaurant,4910 > 1328,kuliner,belanja
2013_3776364,187545,train,2,belanja > belanja,Shopping Mall > Gift Shop,3202 > 7299,belanja,belanja
2013_3776367,187545,validation,4,belanja > belanja > belanja > belanja,Bookstore > Shopping Mall > Bookstore > Bookstore,83 > 3202 > 1434 > 772,belanja,belanja > belanja > belanja
2013_3776368,187545,validation,3,belanja > belanja > kuliner,Shopping Mall > Bookstore > Food Court,4910 > 302 > 1315,kuliner,belanja > belanja
2013_3776376,187545,train,2,belanja > hiburan,Shopping Mall > Multiplex,3202 > 3097,hiburan,belanja
2013_3776381,187545,train,2,belanja > kuliner,Shopping Mall > Food Court,4910 > 1315,kuliner,belanja
2013_3776385,187545,train,2,hiburan > belanja,General Entertainment > Bookstore,10920 > 83,belanja,hiburan
2013_3777022,187559,train,2,belanja > kuliner,Shopping Mall > Food,7002 > 10615,kuliner,belanja
2013_3777028,187559,train,2,religi > belanja,Mosque > Shopping Mall,5761 > 11574,belanja,religi
2013_3777032,187559,train,3,belanja > hiburan > kuliner,Shopping Mall > Karaoke Bar > Donut Shop,3202 > 3966 > 30,kuliner,belanja > hiburan
2013_3777040,187559,train,2,belanja > religi,Shopping Mall > Mosque,7002 > 5761,religi,belanja
2013_3777048,187559,train,3,belanja > hiburan > belanja,Shopping Mall > Arcade > Shopping Mall,23 > 5983 > 4910,belanja,belanja > hiburan
2013_3777053,187559,train,3,belanja > kuliner > kuliner,Bookstore > Indonesian Restaurant > Café,83 > 12551 > 23960,kuliner,belanja > kuliner
2013_3777061,187559,train,2,belanja > hiburan,Shopping Mall > Multiplex,366 > 369,hiburan,belanja
2013_3777464,187571,train,2,belanja > kuliner,Shopping Mall > Indonesian Restaurant,23 > 1294,kuliner,belanja
2013_3777465,187571,train,3,kuliner > belanja > hiburan,Food Truck > Shopping Mall > Karaoke Bar,5987 > 13 > 935,hiburan,kuliner > belanja
2013_3777477,187571,test,2,belanja > kuliner,Shopping Mall > Food Truck,23 > 9542,kuliner,belanja
2013_3777478,187571,train,2,kuliner > kuliner,French Restaurant > Food Truck,47 > 5987,kuliner,kuliner
2013_3777480,187571,train,2,belanja > hiburan,Shopping Mall > Karaoke Bar,3202 > 3966,hiburan,belanja
2013_3777482,187571,train,4,kuliner > hiburan > belanja > hiburan,Food Truck > Karaoke Bar > Clothing Store > Music Venue,13145 > 28 > 5532 > 19977,hiburan,kuliner > hiburan > belanja
2013_3777485,187571,train,3,belanja > belanja > hiburan,Shopping Mall > Shopping Mall > Karaoke Bar,4910 > 13 > 11381,hiburan,belanja > belanja
2013_3777487,187571,train,3,religi > belanja > belanja,Mosque > Shopping Mall > Shopping Mall,2218 > 13 > 11,belanja,religi > belanja
2013_3777490,187571,train,3,belanja > kuliner > hiburan,Shopping Mall > Coffee Shop > Karaoke Bar,13 > 13542 > 935,hiburan,belanja > kuliner
2013_3777491,187571,train,4,belanja > kuliner > kuliner > kuliner,Shopping Mall > Café > Coffee Shop > Food Truck,13 > 934 > 13542 > 5987,kuliner,belanja > kuliner > kuliner
2013_3777492,187571,train,4,belanja > kuliner > kuliner > kuliner,Shopping Mall > Sushi Restaurant > Café > Coffee Shop,13 > 248 > 934 > 13542,kuliner,belanja > kuliner > kuliner
2013_3777493,187571,train,4,belanja > kuliner > belanja > hiburan,Shopping Mall > Coffee Shop > Shopping Mall > Karaoke Bar,13 > 13542 > 501 > 270,hiburan,belanja > kuliner > belanja
2013_3777498,187571,test,2,kuliner > kuliner,Indonesian Restaurant > Restaurant,890 > 6083,kuliner,kuliner
2013_3777503,187571,train,3,belanja > belanja > kuliner,Shopping Mall > Bookstore > Fast Food Restaurant,13 > 780 > 9387,kuliner,belanja > belanja
2013_3777506,187571,test,2,belanja > belanja,Shopping Mall > Shopping Mall,1 > 23,belanja,belanja
2013_3777507,187571,test,2,belanja > kuliner,Clothing Store > Indonesian Restaurant,6042 > 890,kuliner,belanja
2013_3777509,187571,test,2,belanja > kuliner,Shopping Mall > Café,13 > 934,kuliner,belanja
2013_3777515,187571,test,3,religi > belanja > kuliner,Mosque > Shopping Mall > Pizza Place,5051 > 6 > 800,kuliner,religi > belanja
2013_3777519,187571,train,3,belanja > kuliner > belanja,Shopping Mall > Coffee Shop > Clothing Store,13 > 378 > 5532,belanja,belanja > kuliner
2013_3777522,187571,train,2,alam_santai > penginapan,Beer Garden > Hotel,7746 > 2879,penginapan,alam_santai
2013_3777523,187571,validation,2,belanja > hiburan,Shopping Mall > Multiplex,1 > 297,hiburan,belanja
2013_3777524,187571,train,2,belanja > kuliner,Shopping Mall > Pizza Place,6 > 800,kuliner,belanja
2013_3797772,188014,train,2,religi > kuliner,Mosque > Restaurant,711 > 14142,kuliner,religi
2013_3797779,188014,validation,2,kuliner > kuliner,BBQ Joint > Restaurant,9133 > 14142,kuliner,kuliner
2013_3799310,188046,train,2,kuliner > kuliner,Food Court > Snack Place,6098 > 6091,kuliner,kuliner
2013_3799311,188046,train,2,religi > kuliner,Mosque > Café,6871 > 78,kuliner,religi
2013_3799314,188046,test,2,hiburan > belanja,Multiplex > Department Store,18 > 8220,belanja,hiburan
2013_3799315,188046,train,2,kuliner > belanja,Food Court > Department Store,260 > 166,belanja,kuliner
2013_3799316,188046,train,2,kuliner > religi,Indonesian Restaurant > Mosque,17905 > 454,religi,kuliner
