location_name,user_id,reviewer_name,rating,review_text,review_date,likes,reviewer_total_reviews,is_local_guide
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,104048072483515466403,Rahadian Wijayadipura,4,Tempatnya lumayan enak,2019-04-17,1,49,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,104697931652234319167,Adhi Andhika,4,Tempat y nyaman harga y relatif menu dan rasa mantul,2022-03-06,1,30,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,100193167216326795655,Iim Kariman,5,"Rest area yg nyaman, warung dgn pelayanan yg ramah. Makanan sesuai selera urg sunda",2024-08-22,0,1,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,116874308737935264024,Charisma Putra,5,"Terbaik banget sih ini. Makanannya enak, tempat nyaman ada saung nya, dan yang terpenting harga masuk akal. Mungkin saran dari saya karpet alas untuk disaung baiknya jangan pakai yg beludru, karena terkesan kotor",2022-01-15,0,35,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,112405186364100301522,Ayi Mardi,5,"Tempat makan nasi liwet ibu ika ciwidwey, bandung selatan",2020-01-01,0,8,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,106990785343546711157,Winda Nda,5,Masakan nya enyaakk enyaakkk dan hrg terjangkau....,2017-02-12,0,35,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,106466260148254604170,AnikS,5,"Terletak di jalan poros menuju kawah putih Ciwidey.Makanan yang ada lumayan lengkap.Ada juga paketan nasi liwet.Harganya juga standar.Catatan buat pengunjung yang ingin pesan teh hangat sebagai minuman,sebaiknya tidak memesan, karena disediakan 1 teko plastik teh hangat disini.Disini tempat duduknya berupa saung-saung,tapi ada juga kursi tinggi.Ada toilet dan musholla.Parkir luas dan berbayar.",2022-12-31,0,948,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,101259549869392124649,Orlen Pranoto,1,"Nasi liwet wangi tapi gak ada rasa.. ikan nila bakar terlalu asin, tidak ada rasa bumbu yg lain selain rasa kecap dan asin. Ikan nila goreng apalagi.. seperti makan ikan asin.. sambal sangat perlu perbaikan..ayam goreng gak ada rasa. Tahu asin.. semoga bisa jadi bahan masukan untuk perbaikan..",2022-02-01,9,136,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,111175618699778377813,Ines Kharisma,4,"Makanannya lumayan enak banyak juga varian makanannya, parkirnya juga luas bisa untuk beberapa mobil, keliatan dari jalan, saungnya banyak, pelayanan bagus. Ada mushola dan toilet juga di ujung. Ada kolam ikan buat sekalian ngajakin anak makan.",2019-03-29,0,153,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,102269008220814611839,Budi Irawan,5,"Sangu liwet, sangu tutug oncom dan sangu timbel, enak pisan. Langganan sejak 2013an sampai skrg 2023. Tempat nya per saung jadi lega, parkir luas. Harga bersahabat.",2023-03-25,0,145,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,111005467901716519041,Wijono Wong,3,Restoran masakan khas Indonesia masakan lumayan enak namun pelayanannya agak lambat untuk minta sendok makan saja harus minta 2 sampai 3 kali baru dibawakan dan juga ada menu yang kurang pas seperti nasi liwet biasanya ada sedikit ikan teri ini tidak ada untuk kedepannya mohon ditingkatkan pelayanannya.,2021-09-12,0,719,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,113822391357748441900,Iman Arsyad,1,Ga sengaja makan krna kjbak macet..tempatnya lumayan cuma menu dan masakannya kurang enak. Pesan ayam kampung utk anak 2 porai trnyta yg keluar ayam jago yg sudah afkir kyknya.ngede banget tapi malah jd ngeri utk dimakan. Yg enak cuma tahu gorengnya sama sambal..sisanya ya begitu..semoga bs diperbaiki menunya,2019-02-03,1,10,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,104331252947402533936,Ta Nurjanah,4,Baru nyoba ke sni ktny recommended bngt,2018-06-07,0,248,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,100016775943524412270,Ikaera Toys,1,Harga nya tidak sesuai ikan asin harga 10.000 hanya 1 biji nasi liwet ternyata adalah nasi uduk dan tempe 1 biji nya 2.000 harganya sama kayak beli 1 gorengan dan otak-otaknya 1 biji 4.000 keredoknya12.000 sedikit banget genjer nya 1 porsi 10.000 dikit lagi porsinya terus harganya terkadang beda-beda sama yang di menu ada yang naik ada yang turun masa gurame nya harga 70.000 kecil ukurannya dan abis itu nunggunya lama buanget hampir setengah jam nunggu nya dan rasanya kurang pokoknya aku saranin jangan ke sini rasa nya enggak sesuai harganya.......,2022-05-05,9,3,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,111392774128655010239,LENDY MUSTAQIM,5,"Tempat yang strategis dengan pelayanan yang prima, ada mushola juga",2023-07-30,0,83,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,100249782530344639852,Khairul Arifin,5,"Menu makanannya menggugah selera. Paling spesial nasi-nya, harum dan gurih karena dimasak pakai santan dan daun sereh/ sejenisnya. Tambah nikmat karena pemandangan dan suasana rumah makannya yang asri. Sangat rekomen buat yang mampir di ciwidey.",2017-06-28,0,136,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,114840775571143061243,Lisi_kartasasmita,4,"Tempat lumayan enak, saung2 gitu, rasa standar, harganya juga standar, yg mahal malah otak2nya, 1 nya 4k, kita di sediain 15x4000 = 60k sama spt harga makanannya",2020-03-01,0,133,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,103760796686262452343,Fortgas d Cimenk,5,Tempatnya nyaman harga relatip murah apalagi saat bulan puasa banyak promo bukber harga yng pernah sy beli mulai dari 15rb per porsi terdiri dari sambal nasi tahu tempe lalapan ayam goreng dan teh manis,2020-07-31,0,14,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,104294567811497116102,Abdul Rahman K,5,"Nasi liwet dengan menu cukup lengkap, rasa cukup enak, dengan tempat dan lokasi strategis, soal harga tidak mahal ramah di kantong...rekomendasi untuk penggemar masakan sunda...",2021-12-31,2,135,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,111103548288090177983,RaQ_Q,5,"Rasanya enak terutama nasi tutug oncomnya, sambelnya juga oke dipadukan dengan nasi tutug oncom makin mantap, harganya pun pas di kantong 👍",2024-05-01,0,8,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,113864962145064457227,Daniel Hidayat,5,Tempat makan favorit. Transit sebelum atau sepulang dari ciwidey. Menu makanan sundanya lengkap.. rasanya enak tempatnya nyaman karena udah tersedia musholla juga parkir luas Dan harganya murah bgt. Top lah bu ika !,2018-07-02,0,65,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,115726445086446499657,Rizki Munggaran,5,"Tempat yang teapt melepas lelah setelah berwisata di Ranca Bali, situ Patenggang atau Kawah Putih",2021-12-27,0,30,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,115223783029782618165,Amanelle dressmaker,4,"Makanan khas sunda. Interior dan eksterior tempat boleh kalah dengan resto² lain, tapi soal rasa liwetnya juara. Saya pantang makan nasi saat makan di resto tp liwet disini adiktif. Sambelnya mantep, ikan guramenya, tahunya, karedoknya jg. Kalo saya maen ke bandung selatan dimanapan maennya urusan makan wajib disini.",2018-09-24,1,23,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,110866401814621639191,Abrilian Lazzara,5,Nyaman tempatnya enak masakannya dan murah harganya yg kurang satu musholanya tolong di buat senyuman mungkin terutama sandal buat wudhu tak cari cari ga ada kedepannya lebih baik lg,2019-06-18,0,1,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,115661264284893601968,Lia Amalia,5,"Tempat cukup luas, untuk membawa rombongan 2 bus sekaligus. Terletak di jalur pariwisata yg sering macet, warung ini cukup strategis. Rasa makanan cukup enak. Pelayanan pun cukup baik.",2019-06-02,0,255,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,111876589709241134514,ozan461 gaming,1,Kemarin saya sempat kesitu.. saya agak tdk puas. Yg awalnya saya mau duduk di saung² trus ada tamu baru.. saya disarankan berpindah tempat keatas dan bukan saung² yg seharusnya menikmati pemandangan disekitar. Dan utk ruangan diatas menurut saya gerah. Tdk ada AC/KIPAS ANGIN sama sekali..,2020-06-15,0,1,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,110876043031422282057,Aqliya Alqonita,4,Enak sih murah juga tapi pelayananya masih ada pr karena buat yg makan nya agak jauh susah banget manggil kaka2 waitres nya harus jalan dlu lumayan jauh,2018-03-28,0,117,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,112632012408362777592,Fanny Lisda,4,saya pesan ayam bakar dan nila bakar...lumayan enak dan harga lumayan terjangkau..tapi di daftar menu nya tidak dicantumkan harga. jd harus tanya dlu..,2021-05-17,0,39,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,112992726249824747104,Herlinna Rosid,5,"Tempatnya sederhana lahan parkirnya luaaaasss banget makanannya murah2 trus enaaaakkkk kebangetan, bikin nagih bikin nyesel kl cm pesen dikit doank😆",2020-01-10,0,82,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,117913552747243419945,Dwicky ikok,5,Quotex adalah platform inovatif dengan tingkat pengembalian hingga 98% di setiap investasinya! Daftar akun demo untuk berlatih dengan $10.000 Segera daftar akun Quotex dan gunakan kode promo untuk bonus deposit pertamamu.,2021-10-15,1,8,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,107927980152984489008,estridina widya,5,"dgn harga yg ditawarkan & rasa yg disajikan menurut saya udah worth it banget ya ketika saya kesitu juga pelayanan cepat, makanan juga cepat datang",2022-07-02,0,13,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,116357175307026926675,Sitap,5,Tempat yg nyaman untuk singgah Dr holiday,2020-02-09,1,183,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,108097788968896938311,komenk asbk34,5,Tempatnya nyaman pelayan nya ramah,2020-10-04,1,7,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,117766607785466121162,Dindin Syamsudin,5,"Rumah makan sangu liwet bu ika sangat cocok untuk acara makan-makan sama keluarga atau teman, selain itu dapat menjadi alternatif buat acara rapat/diskusi seputar kerja atau belajar sambil menunggu hidangan makanan disajikan.",2017-01-23,0,1,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,110048850298706953535,Hanzo Hadrian,3,Nice sundanese traditional foods. Tapi tolong air adalah segalanya. Susah banget toilet ga ada air sampai wudhu pun susah. Punten perbaiki ya fasilitas air nya. Nuhun.,2017-12-17,0,378,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,113711376816365445100,rzl Firmansyah,5,"Nasi liwetnya n ayam bakarnya uenak tapi sayang nasinya sedikit,,untung bawa keluarga banyakan anak kecil coba kalau semua orang dewasa bisa berabe nih,,🤣🤣🤣",2019-05-10,0,18,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,102935178443728827573,David Permana Sidik,5,Menunggu wajar namanya dadakann buksn makanan siap saji.... Tp gpp semoga ini jd pelajarannnn. Buat kita semua.... Mkn disana tuh ENAK NASI LIWETNYA JUARAA,2022-05-13,2,5,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,108128192978682813265,Aldy Yunizar,5,"Sangat rekomendasi buat dikunjungi, makanan enak dan minum free teh panas. Harga sangat ekonomis. Silakan mencoba",2023-05-09,1,203,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,113358256359635418371,Budi Joe,2,"Tempat parkir luas, pelayanan ramah, tempat cukup bersih dan nyaman. Sebaiknya tanya harga dulu sebelum order supaya lebih nyaman",2021-05-01,0,697,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,113289619654237973216,Muhamad Fikri,5,"Tempat nyaman, masakan enak dan harganya murah 👍",2023-10-30,0,126,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,101712264007018483936,Sencinping Sen,3,Tempat lumayan luas dengan saung saung bambu.. Harga cukup murah untuk ukuran tempat wisata daerah Ciwidey. Rasa makanan sesuai harga.. Rekomendasi : peda bakar,2020-12-23,2,17,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,106966213577966953277,Teddy Tonny,4,"Untuk makanannya lumayan,cuma seperti keras,ikan da ayamnya,yg enak empalnya 🙏👍",2023-10-14,0,160,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,117772547457105019578,Purwita Wijaya,5,"Ok, enak, harga terjangkau, porsi 1 set nasi liwet include lauk pauknya cuma 22 ribu",2023-02-03,0,130,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,111831343854702919922,Anwar Badrudin,3,Nasi liwet dan gepuk.y mantap Parkiran mobim luas Musholah bersih dan saung2 tempat mkn bersih dan nyaman Pelayanan cepat dan ramah Yg pasti.y hrg bersahabat,2018-02-25,1,41,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,104143453689510235506,RJ Gaming,4,"Murah banget makan di sini, tempat lesehan biasa aja, rasa lumayan, parkir luas .. Ya klo lagi bokek makan di sini ngga usah was was hehehe",2019-08-19,0,76,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,100484084385551356728,Zubriyanto Sofjan,5,Lokasinya kira2 1km sebelum alun2 ciwidey. Sebelah kiri jika dari arah Bandung. Nasi liwet nya enak sekali dan harganya tidak mahal. Pelayanan nya juga cepat. Top deh...,2018-01-29,1,403,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,102756465529918301156,Lovelysylvie Yunus,5,"Harga terjangkau, rasa yg nyaman dan aman di lidah. Suasana alam mantap.",2024-05-24,0,29,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,107231046025620705446,Asep Rialdi,1,"Saya pesan, menunggu lama sekali, sampai ketiduran, istriku minta kecap gk datang, pas datang , makanan nya dingin, yg panas hanya teh susu sama ayam bakar nya doang, kapok saya.",2019-01-01,0,18,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,114963941007265498702,Muhammad Reynaldi,5,"Makanannya enak, tempat dan suasana nya nyaman sekali",2023-12-09,0,7,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,104864078726102655091,yusef Diansyah,2,"Makanan cukup enak, cuma kadang oknum pekerjanya yg kurang baik",2018-11-13,0,64,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,116511523843415940847,Udan Wadiman,4,"Rasa makanan (relatif) enak, nyunda banget. Saung tempat makan (14b) kurang terawat, meski msh layak digunakan",2021-05-18,0,351,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,117293182199299249952,arif raharjo,2,"tempat biasa, makanan biasa, toilet, mushola, harga mahal untuk liwet, pelayanan lama, tempat cukup bersih, saya makan tanpa sambal disini, ""sambelnya habis kang"" kata mereka",2018-04-02,0,204,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,111345781594790738713,Dina Eka,2,"Kurang puas,,,,kasir nya kurang teliti tadi udah bilang ga pake ayam bakar di tulis juga,,, tadi paket nasi liwet ayam nya ayam bakar,,, di bon di tulis juga pake nasi liwet 1 ayam bakar 1 padahal suami dah bilang tadi,,, mau balik lagi males uang cuma 13 ribu kata suami",2019-06-14,0,2,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,102558353598701355471,Kemas Muhammad farid,4,"Makanan nya enak, pelayanan nya juga ramah cuma sayang tempat nya banyak lalat",2024-02-23,0,10,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,118029959596770244275,Lily sri Winarni,4,Nasi liwet dan ayam kampungnya enak.. Harga standar lah.. Suasana juga santai bisa duduk lesehan,2023-05-29,0,4,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,110072736454688143974,dien Rakha STs,3,Makanannya standar...toilet cukup bersih..parkir lumayan luas..harga tdk terlalu mahal,2019-06-26,0,56,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,106269292160027877984,Yudi Supyandi,4,"Tempatnya nyaman enakeun, makanannya lumayan.. 😊.",2018-12-27,0,3,false
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,108159455607619497474,Afif Syafda,5,"Harga sangat bagus dan rasanya enak bgt! kalau ke ciwidey lagi bakalan makan kesini lagi, Fix!",2023-07-31,0,81,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,101457854121807238513,rh s,4,Enak liwetnya lokasi strategis pinggir jalan. saungnya kurang bersih aja tp suasana asri dingin belakangnya kebun strawbery.,2021-12-21,0,31,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,116556903425684366622,Sutiana Sutiana,5,"Tempatnya enak, masakanya enak, pelayanya ramah, parkiran luas pokoknya rugi kalau gak mencoba",2021-07-28,0,350,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,105092782539479138309,Yeny Seven New,5,Liwetnya endull bgt.. Semua menunya rata2 enak cuma kuenya agak kemanisan,2024-02-29,0,28,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,114937859390268893873,edi hamid,5,"Cocok untuk kantong saya yang terbatas.. Lelayanan baik.., menu makanan variatif.. ni""mat lah..",2022-10-08,0,28,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,113227567971628691456,Asep Rosadi,3,"Harga tinggi, porsi minimalist, pelayanan lama, rasa biasa saja",2024-10-01,1,87,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,118008175736632594692,Hendra,4,"Makanannya enak, khas Bandung banget",2019-11-06,0,390,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,116112940547333199424,Queen Zora,3,"Tempat nyaman,bersih,harga terjangkau cucolah",2018-05-14,0,176,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,111407873064235138190,A n g g o r o,5,Maknyusssss rasanya... Puas banget,2018-12-15,0,164,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,113567267158749220654,Niknik Ratu Nita,4,tempatnya skrg dah nyaman...harga murah karena sesuai dengan porsi..penyajian cepat..,2019-07-20,0,170,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,111884413032154212779,Maskun Setiawan,1,Gk bs numpang sejenak stlh mkan katanya posisi kmi kmalaman tp sbntr lg. 1 ata2 jam lgjg sdh pgi eh mrka blg mo tutup katanya aneh pdahal bnyk saung yg nganggur dan ksong,2018-02-02,0,125,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,114009569314586947067,siti opi sopiyah,5,murah harganya...tp enak masakan nya...pas...ok punya....pertahankan...,2022-07-25,0,36,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,106356751863832116376,Rido Bancinn,4,"Parkir lumayan luas Lokasi pinggir jalan raya Makanan relatif murah, enak.",2022-09-24,0,120,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,115736899874932244556,safik salam,4,Tempatnya luas..bersih..parkiran mbl luas..harga murah..tapi rasa ngak murahan..pelayanan sangat ramah..mantapp..,2022-07-04,0,116,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,111779515980380060885,Hartanto Kuswara,4,"Harga tidak terlalu mahal, dan rasa yang ditawarkan cukup enak. Namun sayang guramenya sudah tidak segar",2020-08-20,0,179,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,113496772288019199498,Marchelius Hermantho,5,"Tempatnya asyik untuk keluarga, pelayannya ramah, mantap, di pertahankan servisnya, sukses terus.",2024-01-01,0,3,true
Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,108278210377918198162,Fikri Mochammad,3,"Parkir luas, untuk tempat lumayan nyaman. Ada toilet dan mushola. Rasa masakan perlu ditingkatkan.",2021-11-11,0,48,true
