review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note,final_target_status,final_exclusion_group,final_exclusion_reason,parent_candidate_id,parent_candidate_name,parent_candidate_property_type,parent_candidate_distance_km,parent_candidate_name_ratio,parent_candidate_token_score,parent_candidate_score,audit_recommendation,audit_reason,decision_group,decision_status,decision_reason,review_group_for_claude,claude_decision,claude_evidence_url,claude_reason,final_decision,final_group,final_reason,final_decision_source
PHREV-20260605-1493,LODGE-00335,West Castle @ 5 Minutes to KCIC Padalarang - Three-Bedroom House,vacation_rental,-6.8319,107.5182,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,True,check_name_match_first,"West Castle @ 5 Minutes to KCIC Padalarang - Three-Bedroom House -6.8319,107.5182",https://www.google.com/maps/search/?api=1&query=West%20Castle%20%40%205%20Minutes%20to%20KCIC%20Padalarang%20-%20Three-Bedroom%20House%20-6.8319%2C107.5182,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0478,LODGE-00142,3BR Villa Punawangi With Jacuzzi,villa,-6.8695,107.4546,4.65,3,low_review_confidence,low_review_confidence,0.8,False,0,True,check_name_match_first,"3BR Villa Punawangi With Jacuzzi -6.8695,107.4546",https://www.google.com/maps/search/?api=1&query=3BR%20Villa%20Punawangi%20With%20Jacuzzi%20-6.8695%2C107.4546,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0970,LODGE-00526,Aubrey Villa Ciwidey - One-Bedroom Villa,villa,-7.124,107.5054,,,missing_review_confidence,missing_rating_or_review,0.85,False,0,True,check_name_match_first,"Aubrey Villa Ciwidey - One-Bedroom Villa -7.124,107.5054",https://www.google.com/maps/search/?api=1&query=Aubrey%20Villa%20Ciwidey%20-%20One-Bedroom%20Villa%20-7.124%2C107.5054,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0537,LODGE-00868,Bajorah Homestay - Three-Bedroom Villa,villa,-6.8221,107.6289,5,5,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Bajorah Homestay - Three-Bedroom Villa -6.8221,107.6289",https://www.google.com/maps/search/?api=1&query=Bajorah%20Homestay%20-%20Three-Bedroom%20Villa%20-6.8221%2C107.6289,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0978,LODGE-00485,Baraya Homestay - Three-Bedroom Villa,villa,-7.1843,107.5617,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Baraya Homestay - Three-Bedroom Villa -7.1843,107.5617",https://www.google.com/maps/search/?api=1&query=Baraya%20Homestay%20-%20Three-Bedroom%20Villa%20-7.1843%2C107.5617,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0997,LODGE-00351,Bumi Castle Luxury Living di Kota Baru Parahyangan - Three-Bedroom Villa,villa,-6.8681,107.4545,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Bumi Castle Luxury Living di Kota Baru Parahyangan - Three-Bedroom Villa -6.8681,107.4545",https://www.google.com/maps/search/?api=1&query=Bumi%20Castle%20Luxury%20Living%20di%20Kota%20Baru%20Parahyangan%20-%20Three-Bedroom%20Villa%20-6.8681%2C107.4545,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1014,LODGE-00636,Ciwidey Hills Wetland Deluxe 1 - One-Bedroom Villa,villa,-7.1176,107.4222,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Ciwidey Hills Wetland Deluxe 1 - One-Bedroom Villa -7.1176,107.4222",https://www.google.com/maps/search/?api=1&query=Ciwidey%20Hills%20Wetland%20Deluxe%201%20-%20One-Bedroom%20Villa%20-7.1176%2C107.4222,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1015,LODGE-00637,Ciwidey Hills Wetland Family 1 - One-Bedroom Villa,villa,-7.1225,107.4211,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Ciwidey Hills Wetland Family 1 - One-Bedroom Villa -7.1225,107.4211",https://www.google.com/maps/search/?api=1&query=Ciwidey%20Hills%20Wetland%20Family%201%20-%20One-Bedroom%20Villa%20-7.1225%2C107.4211,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0592,LODGE-00527,Ciwidey Jungle Villa - One-Bedroom Villa,villa,-7.1261,107.5146,4.25,8,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Ciwidey Jungle Villa - One-Bedroom Villa -7.1261,107.5146",https://www.google.com/maps/search/?api=1&query=Ciwidey%20Jungle%20Villa%20-%20One-Bedroom%20Villa%20-7.1261%2C107.5146,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0593,LODGE-00531,Ciwidey Jungle Villa - Two-Bedroom Villa,villa,-7.1261,107.5146,4.25,8,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Ciwidey Jungle Villa - Two-Bedroom Villa -7.1261,107.5146",https://www.google.com/maps/search/?api=1&query=Ciwidey%20Jungle%20Villa%20-%20Two-Bedroom%20Villa%20-7.1261%2C107.5146,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1049,LODGE-00227,Cozy house @Tatar simakirana Kota baru Parahyangan - Three-Bedroom Villa,villa,-6.8698,107.4557,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Cozy house @Tatar simakirana Kota baru Parahyangan - Three-Bedroom Villa -6.8698,107.4557",https://www.google.com/maps/search/?api=1&query=Cozy%20house%20%40Tatar%20simakirana%20Kota%20baru%20Parahyangan%20-%20Three-Bedroom%20Villa%20-6.8698%2C107.4557,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0513,LODGE-00061,Haha house - Three-Bedroom Villa,villa,-6.8595,107.481,4.4,4,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Haha house - Three-Bedroom Villa -6.8595,107.481",https://www.google.com/maps/search/?api=1&query=Haha%20house%20-%20Three-Bedroom%20Villa%20-6.8595%2C107.481,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1106,LODGE-00231,Hanara Bohemian Villa - One-Bedroom Villa,villa,-6.8036,107.5482,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Hanara Bohemian Villa - One-Bedroom Villa -6.8036,107.5482",https://www.google.com/maps/search/?api=1&query=Hanara%20Bohemian%20Villa%20-%20One-Bedroom%20Villa%20-6.8036%2C107.5482,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1132,LODGE-00497,Imahhills Villa Pangalengan - Three-Bedroom Villa,villa,-7.1847,107.5658,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Imahhills Villa Pangalengan - Three-Bedroom Villa -7.1847,107.5658",https://www.google.com/maps/search/?api=1&query=Imahhills%20Villa%20Pangalengan%20-%20Three-Bedroom%20Villa%20-7.1847%2C107.5658,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1152,LODGE-00641,Kyara Resort Ciwidey - One-Bedroom Villa,villa,-7.1423,107.3844,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Kyara Resort Ciwidey - One-Bedroom Villa -7.1423,107.3844",https://www.google.com/maps/search/?api=1&query=Kyara%20Resort%20Ciwidey%20-%20One-Bedroom%20Villa%20-7.1423%2C107.3844,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0544,LODGE-01144,Large Villa 3BR Cieumbuleuit near PVJ & Cihamplas by 2ndHome,villa,-6.8766,107.6035,4.5,5,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Large Villa 3BR Cieumbuleuit near PVJ & Cihamplas by 2ndHome -6.8766,107.6035",https://www.google.com/maps/search/?api=1&query=Large%20Villa%203BR%20Cieumbuleuit%20near%20PVJ%20%26%20Cihamplas%20by%202ndHome%20-6.8766%2C107.6035,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0369,LODGE-01145,Large Villa 3BR Dago Bandung by 2ndHome,villa,-6.8726,107.6218,2,1,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Large Villa 3BR Dago Bandung by 2ndHome -6.8726,107.6218",https://www.google.com/maps/search/?api=1&query=Large%20Villa%203BR%20Dago%20Bandung%20by%202ndHome%20-6.8726%2C107.6218,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0489,LODGE-00963,Moment Villa - Three-Bedroom Villa,villa,-6.8435,107.6386,4.5,3,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Moment Villa - Three-Bedroom Villa -6.8435,107.6386",https://www.google.com/maps/search/?api=1&query=Moment%20Villa%20-%20Three-Bedroom%20Villa%20-6.8435%2C107.6386,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0576,LODGE-00964,Morning Glory Mountain View Villa 4 bedrooms with a private swimming pool - Four-Bedroom Villa with Private Pool,villa,-6.8622,107.651,1.95,7,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Morning Glory Mountain View Villa 4 bedrooms with a private swimming pool - Four-Bedroom Villa with Private Pool -6.8622,107.651",https://www.google.com/maps/search/?api=1&query=Morning%20Glory%20Mountain%20View%20Villa%204%20bedrooms%20with%20a%20private%20swimming%20pool%20-%20Four-Bedroom%20Villa%20with%20Private%20Pool%20-6.8622%2C107.651,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0376,LODGE-00115,Naomi Home Villa Bandung near Wahoo Whoosh - Three-Bedroom House,villa,-6.8695,107.4571,4.5,1,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Naomi Home Villa Bandung near Wahoo Whoosh - Three-Bedroom House -6.8695,107.4571",https://www.google.com/maps/search/?api=1&query=Naomi%20Home%20Villa%20Bandung%20near%20Wahoo%20Whoosh%20-%20Three-Bedroom%20House%20-6.8695%2C107.4571,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0579,LODGE-01290,Nata Villa Syariah close to Telkom - Two-Bedroom House,villa,-7.0024,107.6523,4.35,7,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Nata Villa Syariah close to Telkom - Two-Bedroom House -7.0024,107.6523",https://www.google.com/maps/search/?api=1&query=Nata%20Villa%20Syariah%20close%20to%20Telkom%20-%20Two-Bedroom%20House%20-7.0024%2C107.6523,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1190,LODGE-00500,Nimo Tea Resort - One-Bedroom Villa,villa,-7.2196,107.5778,,,missing_review_confidence,missing_rating_or_review,0.55,False,0,True,check_name_match_first,"Nimo Tea Resort - One-Bedroom Villa -7.2196,107.5778",https://www.google.com/maps/search/?api=1&query=Nimo%20Tea%20Resort%20-%20One-Bedroom%20Villa%20-7.2196%2C107.5778,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1193,LODGE-00241,Nyaman Wangi Villa Kota Baru Parahyangan - Three-Bedroom Villa,villa,-6.8695,107.453,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Nyaman Wangi Villa Kota Baru Parahyangan - Three-Bedroom Villa -6.8695,107.453",https://www.google.com/maps/search/?api=1&query=Nyaman%20Wangi%20Villa%20Kota%20Baru%20Parahyangan%20-%20Three-Bedroom%20Villa%20-6.8695%2C107.453,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1218,LODGE-00242,Parahyangan Lakeview Villa - KBP - One-Bedroom Villa,villa,-6.8707,107.4584,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Parahyangan Lakeview Villa - KBP - One-Bedroom Villa -6.8707,107.4584",https://www.google.com/maps/search/?api=1&query=Parahyangan%20Lakeview%20Villa%20-%20KBP%20-%20One-Bedroom%20Villa%20-6.8707%2C107.4584,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
