penginapan_id,primary_name,scrape_name,match_method,match_confidence,distance_km,primary_property_type,scrape_type,primary_priority_before,primary_price_before,scrape_price_lowest,scrape_price_display,primary_rating_before,primary_reviews_before,scrape_overall_rating,scrape_reviews,fillable_price,fillable_rating_reviews,query,source_file,page_number,property_token,link,price_sources,hotel_class,check_in_time,check_out_time,primary_image_url,amenities
LODGE-01303,RedDoorz @ Buah Batu 2,RedDoorz @ Buah Batu 2,exact_normalized_name,safe_apply_candidate,0.006301,hotel,hotel,P3_source_link_missing,143825.0,208118.0,Rp 208.118,4.1,190.0,4.1,190.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,18,ChoI5tK8_LX185vHARoNL2cvMTFmMTBmNHF2NBAB,,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-00987,RedDoorz Plus @ Buah Batu,RedDoorz Plus @ Buah Batu,exact_normalized_name,safe_apply_candidate,0.005851,hotel,hotel,OK_complete_enough,186746.0,254030.0,Rp 254.030,4.4,346.0,4.4,350.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,18,ChkIsNqhwOevkIh3Gg0vZy8xMWdmY21rbmt5EAE,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/cijagra/buahbatum/reddoorz-buah-batu?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,Hotel bintang 2,14.00,12.00,,Wi-Fi; Free parking; Air conditioning
LODGE-01590,Urbanview @ Ra Residence Buah Batu,Urbanview @ Ra Residence Buah Batu,exact_normalized_name,safe_apply_candidate,0.001264,hotel,hotel,P3_content_missing,170710.0,264621.0,Rp 264.621,4.6,19.0,4.6,19.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,19,ChoI49CIyd_2xcffARoNL2cvMTF4X3JtOWpiYhAB,,,,,,,
LODGE-01130,Hotel Augusta Surapati Bandung,Hotel Augusta Surapati Bandung,exact_normalized_name,safe_apply_candidate,0.004286,hotel,hotel,OK_complete_enough,268958.0,296738.0,Rp 296.738,4.2,910.0,4.2,910.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,19,ChgI28O9oMbblY2eARoLL2cvMXRjdGh4ODcQAQ,https://augustahotels-id.com/,,Hotel bintang 3,14.00,,,Breakfast; Free Wi-Fi; Free parking; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-01007,RedDoorz near Metro Bandung,RedDoorz near Metro Bandung,exact_normalized_name,safe_apply_candidate,0.002035,hotel,hotel,OK_complete_enough,109803.0,197562.0,Rp 197.562,1.8,20.0,2.0,21.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,19,ChkIyuTD18PfhuFIGg0vZy8xMXhneWpicTJoEAE,https://www.reddoorz.com/en-id/hotel/indonesia/bandung/buahbatu/jatisari/reddoorz-near-metro-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-01114,Blessing House - SS 447,Blessing House - SS 447,exact_normalized_name,safe_apply_candidate,0.00171,vacation_rental,vacation rental,OK_complete_enough,280790.0,330341.0,Rp 330.341,4.5,1.0,4.5,1.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,19,ChkQ77mXzZGX9YlJGg0vZy8xMXo5bjBxZnJkEAI,https://www.booking.com/hotel/id/blessing-house-surya-sumantri.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14299447&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14299447_grp-3_gendate-20260531,Booking.com,,14.00,12.00,,Ber-AC; Bebas asap rokok; Mesin cuci
LODGE-00858,Amaris Hotel Setiabudhi Bandung,Amaris Hotel Setiabudhi Bandung,exact_normalized_name,safe_apply_candidate,0.003551,hotel,hotel,OK_complete_enough,343955.0,419749.0,Rp 419.749,4.4,2850.0,4.4,2855.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,20,ChkI8qbVpcmxlfoFGg0vZy8xMWNqajB0OHQ2EAE,https://mysantika.com/indonesia/bandung/amaris-hotel-setiabudhi-bandung,,Hotel bintang 2,14.00,12.00,,Free breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Accessible; Kid-friendly
LODGE-01070,Urbanview Hotel Utari,Urbanview Hotel Utari,exact_normalized_name,safe_apply_candidate,0.001839,hotel,hotel,OK_complete_enough,259208.0,243627.0,Rp 243.627,2.6,5.0,2.6,5.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,20,ChkIk9Kz-b7JytwKGg0vZy8xMXc0NnA2NWZjEAE,https://www.reddoorz.com/vi-vn/hotel/indonesia/bandung/bandung-wetan/bandung-wetan/urbanview-hotel-utari/?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-01272,Hotel Victory,Hotel Victory,exact_normalized_name,safe_apply_candidate,0.002038,hotel,hotel,P2_sentiment_missing,340057.0,349808.0,Rp 349.808,4.1,386.0,4.1,389.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,20,ChkIpYOEgp-P9urEARoML2cvMTFoMTY1OXNmEAE,,,Hotel bintang 3,12.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly
LODGE-01273,Hyper Inn Hotel Paskal Bandung,Hyper Inn Hotel Paskal Bandung,exact_normalized_name,safe_apply_candidate,0.005015,hotel,hotel,P3_source_link_missing,302132.0,308382.0,Rp 308.382,4.0,741.0,4.0,744.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,20,ChoIqqfRvqyR9NOXARoNL2cvMTFnNXp3Zm5ibRAB,,,Hotel bintang 3,00.00,00.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-01027,Rumah Ebo Guesthouse,Rumah Ebo Guesthouse,exact_normalized_name,safe_apply_candidate,0.003471,guest_house,hotel,OK_complete_enough,394377.0,378883.0,Rp 378.883,4.3,167.0,4.3,167.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,20,ChgI9aumwfeqmZSaARoLL2cvMXg2bjRsZmoQAQ,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/coblong/lebakgede/urbanview-rumah-ebo-dago-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,Hotel bintang 1,13.00,11.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Room service
LODGE-00122,Sekararum Butik Syariah Guesthouse,Sekararum Butik Syariah Guesthouse,exact_normalized_name,safe_apply_candidate,0.006659,guest_house,hotel,P3_source_link_missing,284299.0,292647.0,Rp 292.647,4.9,93.0,4.9,93.0,False,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,20,ChoIy9qeoeurr9D4ARoNL2cvMTFnaDF2Z244axAB,,,Hotel bintang 3,,,,Free Wi-Fi; Free parking; Air conditioning; Pet-friendly; Restaurant; Kid-friendly
LODGE-01495,SunMoon,SunMoon,exact_normalized_name,safe_apply_candidate,0.000622,vacation_rental,hotel,P1_price_missing,,238243.0,Rp 238.243,4.475,313.0,4.7,78.0,True,False,"penginapan murah in Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-46-16-156.json,20,ChoIy4zVrozf2vOeARoNL2cvMTFwdjk3ZHFxchAB,,,Hotel bintang 3,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-00053,Valore Hotel Cimahi,Valore Hotel Cimahi,exact_normalized_name,safe_apply_candidate,0.037011,hotel,hotel,OK_complete_enough,327472.0,383460.0,Rp 383.460,4.0,2426.0,4.0,2434.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,1,ChkIhpbLk4319qOQARoML2cvMTJobXA2NnZiEAE,http://valorebaros.com/,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Parking; Outdoor pool; Air conditioning; Fitness center; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly
LODGE-00392,C Family Hotel,C Family Hotel,exact_normalized_name,safe_apply_candidate,0.0,hotel,hotel,P2_sentiment_missing,500928.0,397035.0,Rp 397.035,4.8,77.0,4.9,95.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,1,ChkI8LXMlrq7jfE2Gg0vZy8xMXpod241aDBxEAE,,,,14.00,12.00,,
LODGE-00056,Andalucia Lodge & Brunch Bandung,Andalucia Lodge & Brunch Bandung,exact_normalized_name,safe_apply_candidate,0.00474,hotel,hotel,OK_complete_enough,291751.0,291751.0,Rp 291.751,4.7,238.0,4.7,238.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,1,ChoIlomK3OPc-9PSARoNL2cvMTFzZ3Z2c2RsZBAB,https://bookingku.bookandlink.com/booking-page.php?id=andalucia-lodge-brunch,,,,12.00,,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service
LODGE-00038,Hotel Cassadua,Hotel Cassadua,exact_normalized_name,safe_apply_candidate,0.006747,hotel,hotel,OK_complete_enough,170597.0,192000.0,Rp 192.000,3.8,939.0,3.8,941.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,1,ChcIk5y2hbyt6NoiGgsvZy8xdGZod3EweBAB,https://www.oyorooms.com/h/103521?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG204&latitude=-6.88979&longitude=107.5782&locale=id,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Full-service laundry; Kid-friendly
LODGE-00060,HOTEL PARAHYANGAN,HOTEL PARAHYANGAN,exact_normalized_name,safe_apply_candidate,0.003613,hotel,hotel,OK_complete_enough,155729.0,,,3.9,377.0,3.9,382.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,1,ChoIsey75unY18asARoNL2cvMTFzYzdscWNxNBAB,https://instagram.com/hotelparahyanganbandung?igshid=YmMyMTA2M2Y=,,,,12.00,,Breakfast; Free Wi-Fi; Free parking; Pool; Full-service laundry
LODGE-00263,Hotel Tjimahi,Hotel Tjimahi,exact_normalized_name,safe_apply_candidate,0.0,hotel,hotel,P1_price_missing,,,,3.9,761.0,3.9,763.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,1,ChgIsNT1jP7yudu-ARoLL2cvMXRmODlwdDgQAQ,,,Hotel bintang 2,,,,Breakfast; Free Wi-Fi; Outdoor pool; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-00435,Bobo inn Baros,Bobo inn Baros,exact_normalized_name,safe_apply_candidate,0.0,hotel,hotel,P1_price_missing,,299250.0,Rp 299.250,4.0,1.0,4.0,1.0,True,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,1,ChkIppP16P-y6M98Gg0vZy8xMWx0ZnFrbGd3EAE,,,,,,,
LODGE-00217,Zameena Guest House,Zameena Guest House,exact_normalized_name,safe_apply_candidate,0.0,guest_house,hotel,P3_source_link_missing,269640.0,262080.0,Rp 262.080,3.6,437.0,3.6,441.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,1,ChkI3tbByrvX7fFuGg0vZy8xMWM2Y2Q4YjMxEAE,,,,,,,Free Wi-Fi; Parking; Pet-friendly; Kid-friendly
LODGE-00438,Hen's Guest House,Hen's Guest House,exact_normalized_name,safe_apply_candidate,0.0,guest_house,hotel,P1_price_missing,,363917.0,Rp 363.917,4.6,245.0,4.7,244.0,True,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,1,ChoIwMeLsbef79n5ARoNL2cvMTFjNWZoNmR0YxAB,,,,,,,
LODGE-00194,CIMAHI GUEST HOUSE,CIMAHI GUEST HOUSE,exact_normalized_name,safe_apply_candidate,0.0,guest_house,hotel,P3_source_link_missing,121328.0,105135.0,Rp 105.135,4.6,68.0,4.5,70.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,1,ChgIuPSCyrXq22oaDS9nLzExc2pkX2d6dGMQAQ,,,,14.00,12.00,,Free Wi-Fi; Parking ($); Air conditioning; Room service
LODGE-00098,Saloka Guest House dan Residence,Saloka Guest House dan Residence,exact_normalized_name,safe_apply_candidate,0.0,guest_house,hotel,P3_source_link_missing,187032.0,195661.0,Rp 195.661,4.3,407.0,4.3,406.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,2,ChkI1vz6mqqxgIg2Gg0vZy8xMWJ6cTQ3YmZqEAE,,,Hotel bintang 3,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-00037,Homestay Budihouse,Homestay Budihouse,exact_normalized_name,safe_apply_candidate,0.001975,guest_house,hotel,P2_sentiment_missing,193998.0,216648.0,Rp 216.648,4.1,576.0,4.1,577.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,2,ChkI7b6kvJzD7bQDGg0vZy8xMWI2Z3FiZnA2EAE,http://www.budihouse.id/,,Hotel bintang 3,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Kitchen in some rooms; Airport shuttle; Full-service laundry; Accessible; Kid-friendly; Smoke-free property
LODGE-00102,Lembur Kiwari Setra Duta RedPartner,Lembur Kiwari Setra Duta RedPartner,exact_normalized_name,safe_apply_candidate,0.0,hotel,hotel,OK_complete_enough,171680.0,194108.0,Rp 194.108,4.3,147.0,4.3,148.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,2,ChoIrIPuncXegO7ZARoNL2cvMTFieXlyODJxOBAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/setrawangi/lembur-kiwari?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Free parking; Pool; Air conditioning; Full-service laundry; Kid-friendly
LODGE-00080,Cottonwood Bed & Breakfast House Bandung,Cottonwood Bed & Breakfast House Bandung,exact_normalized_name,safe_apply_candidate,0.009008,guest_house,hotel,P2_sentiment_missing,395152.0,538848.0,Rp 538.848,4.6,853.0,4.6,856.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,2,ChoIhfO1y6HN4cP3ARoNL2cvMTFiNXI4ODEwYxAB,https://www.instagram.com/cottonwoodstays,,Hotel bintang 2,14.00,,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-00449,Seven Homestay,Seven Homestay,exact_normalized_name,safe_apply_candidate,0.0,guest_house,hotel,P1_price_missing,,343852.0,Rp 343.852,4.8,40.0,4.8,40.0,True,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,2,ChkI7buhhOudwsFGGg0vZy8xMWgyamIwYl96EAE,,,,,,,
LODGE-00039,Javaretro Hotel & Suite,Javaretro Hotel & Suite,exact_normalized_name,safe_apply_candidate,0.003078,hotel,hotel,OK_complete_enough,391184.0,490091.0,Rp 490.091,4.3,463.0,4.3,463.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,2,ChkI88O9m5ne-u9wGg0vZy8xMWMxeGZoNDZtEAE,http://www.javaretrohotel.com/,,,13.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-01034,Sari Ater Kamboti Bandung,Sari Ater Kamboti Bandung,exact_normalized_name,safe_apply_candidate,0.003563,hotel,hotel,OK_complete_enough,353904.0,509988.0,Rp 509.988,4.6,1814.0,4.6,1823.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,2,ChkImM3K_bPfx9khGg0vZy8xMWhqMW5idjJjEAE,https://sariaterkamboti.com/,,Hotel bintang 4,14.00,12.00,,Breakfast ($); Free Wi-Fi; Parking ($); Outdoor pool; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Kitchen in some rooms; Airport shuttle; Full-service laundry; Accessible; Business center
LODGE-00141,OYO 1859 Rancabali Residence,OYO 1859 Rancabali Residence,exact_normalized_name,safe_apply_candidate,0.0,hotel,hotel,P1_price_missing,,106320.0,Rp 106.320,4.3,91.0,4.3,89.0,True,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,2,ChoIsbPa4NuT0IzzARoNL2cvMTFqMGswN21jbBAB,https://www.oyorooms.com/h/85033?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_KBB006&latitude=-6.88779&longitude=107.5654&locale=id,,Hotel bintang 2,13.30,12.30,,Free Wi-Fi; Air conditioning
LODGE-00391,Bali Puspa Guest House,Bali Puspa Guest House,exact_normalized_name,safe_apply_candidate,0.0,guest_house,hotel,P3_content_missing,848922.0,590909.0,Rp 590.909,5.0,8.0,5.0,7.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,2,ChoIu5nGhuuDpuOqARoNL2cvMTFqdjg0bDB3MhAB,,,,,,,
LODGE-00322,The Banyu House,The Banyu House,exact_normalized_name,safe_apply_candidate,0.006172,hotel,hotel,P1_price_missing,,,,4.9,154.0,4.9,154.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,3,ChkIy5ijmue31ZBPGg0vZy8xMXJqMDE2MnpyEAE,https://linktr.ee/banyuhouse,,,15.00,,,
LODGE-00100,Tirtasari Nice 2 Guest House,Tirtasari Nice 2 Guest House,exact_normalized_name,safe_apply_candidate,0.005296,guest_house,hotel,P3_source_link_missing,139676.0,153237.0,Rp 153.237,4.0,178.0,4.0,177.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,3,ChkI2LGzvI_uxd5oGg0vZy8xMWdtejF6eDUwEAE,,,,14.00,12.00,,Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Kid-friendly
LODGE-00396,Kost Griya Mas BCI A 39 A,Kost Griya Mas BCI A 39 A,exact_normalized_name,safe_apply_candidate,0.0,guest_house,hotel,P3_content_missing,246778.0,225000.0,Rp 225.000,4.6,8.0,4.6,8.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,3,ChoIx4LG9tOMh7SBARoNL2cvMTFtdjB0OTB5eBAB,,,,,,,
LODGE-00455,hotel tirtasari,hotel tirtasari,exact_normalized_name,safe_apply_candidate,0.0,hotel,hotel,P1_price_missing,,,,4.0,2.0,4.0,2.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,3,ChkI9cy0l4C6xYlaGg0vZy8xMWxnd3AzeDl0EAE,,,,,,,
LODGE-00340,RedDoorz near Cimahi Station,RedDoorz near Cimahi Station,exact_normalized_name,safe_apply_candidate,0.0,hotel,hotel,P1_price_missing,,,,3.9,55.0,3.8,55.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,3,ChoI8c-yvtfDpKP9ARoNL2cvMTFoNmp0cnQyeBAB,https://www.reddoorz.com/id-id/hotel/indonesia/cimahi/bandung/pasteur/reddoorz-near-cimahi-station?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,14.00,,,Wi-Fi; Free parking; Air conditioning
LODGE-00217,Zameena Guest House,Zameena Guest House,exact_normalized_name,safe_apply_candidate,0.0,guest_house,hotel,P3_source_link_missing,269640.0,,,3.6,437.0,3.6,441.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,3,ChkI3tbByrvX7fFuGg0vZy8xMWM2Y2Q4YjMxEAE,,,,,,,Free Wi-Fi; Parking; Pet-friendly; Kid-friendly
LODGE-00402,Pingu House,Pingu House,exact_normalized_name,safe_apply_candidate,0.0,hotel,hotel,P3_content_missing,1310400.0,,,5.0,31.0,5.0,31.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,3,ChkI76y1uOm2-tJhGg0vZy8xMXZrczU4azl3EAE,,,,,,,
LODGE-00344,Villa Normandie Bandung,Villa Normandie Bandung,exact_normalized_name,safe_apply_candidate,0.0,villa,hotel,P3_content_missing,2768916.0,,,5.0,67.0,5.0,69.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,3,ChoI69nms4SOofPPARoNL2cvMTFzNHJ3XzE5bRAB,,,,15.00,11.00,,
LODGE-00342,The Brick House,The Brick House,exact_normalized_name,safe_apply_candidate,0.0,hotel,hotel,P1_price_missing,,,,4.4,57.0,4.4,57.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,3,ChoIwvGLoeDKwfLjARoNL2cvMTFnOGJ3cDlsNBAB,,,,13.00,11.00,,Free Wi-Fi; Free parking; Kid-friendly
LODGE-00222,Calda Homestay Syariah,Calda Homestay Syariah,exact_normalized_name,safe_apply_candidate,0.003936,guest_house,hotel,P2_sentiment_missing,522900.0,477273.0,Rp 477.273,4.7,86.0,4.7,86.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,3,ChoIxP330eCrnp-gARoNL2cvMTFmbGJmdnowdxAB,,,,14.00,,,
LODGE-00343,The Cordyline Guesthouse,The Cordyline Guesthouse,exact_normalized_name,safe_apply_candidate,0.0,guest_house,hotel,P1_price_missing,,,,4.3,149.0,4.3,148.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,3,ChoIr6nq7fzRme6aARoNL2cvMTFiNnRmYjk5bRAB,,,,14.00,12.00,,Free Wi-Fi; Free parking; Accessible; Smoke-free property
LODGE-00420,Namdur Villa Sariwangi,Namdur Villa Sariwangi,exact_normalized_name,safe_apply_candidate,0.0,villa,hotel,P1_price_missing,,,,4.8,44.0,4.8,44.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,3,ChoIhfnAwb2gzo7cARoNL2cvMTF0YzExNnNscRAB,http://www.namdur-villa.com/,,,,,,
LODGE-00083,Stay at Rozelle,Stay at Rozelle,exact_normalized_name,safe_apply_candidate,0.0,hotel,hotel,OK_complete_enough,428472.0,549380.0,Rp 549.380,4.5,206.0,4.5,207.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,4,ChkI1e3BnPf8v4teGg0vZy8xMWYyYjV4dmQwEAE,http://www.rozellehotel.com/,,Hotel bintang 3,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Kitchen in some rooms; Kid-friendly
LODGE-00445,Oyo,Oyo,exact_normalized_name,safe_apply_candidate,0.0,hotel,hotel,P1_price_missing,,,,2.3,3.0,3.0,4.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,4,ChkI8pODl97ShNEXGg0vZy8xMXdwem1uN2dtEAE,,,,,,,
LODGE-00199,Cluster Harris Home Stay & Kos,Cluster Harris Home Stay & Kos,exact_normalized_name,safe_apply_candidate,0.0,guest_house,hotel,P1_price_missing,,,,4.3,349.0,4.3,351.0,False,False,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,4,ChoI_czHm9uwsN3SARoNL2cvMTFjMnBfdnQ3axAB,,,Hotel bintang 2,12.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Full-service laundry; Kid-friendly
